Time,Region0Window0,Region0Window1,Region0Window2,Region0Window3,Region0Window4,Region0Window5,Region0Window6,Region0Window7,Region0Window8,Region0Window9,Region0Window10,Region0Window11,Region0Window12,Region0Window13,Region0Window14,Region0Window15,Region0Window16,Region0Window17,Region0Window18,Region0Window19,Region0Window20,Region0Window21,Region0Window22,Region0Window23,Region0Window24,Region0Window25,Region0Window26,Region0Window27,Region0Window28,Region0Window29,Region0Window30,Region0Window31,Region0Window32,Region0Window33,Region0Window34,Region0Window35,Region0Window36,Region0Window37,Region0Window38,Region0Window39,Region0Window40,Region0Window41,Region0Window42,Region0Window43,Region0Window44,Region0Window45,Region0Window46,Region0Window47,Region0Window48,Region0Window49,Region0Window50,Region0Window51,Region0Window52,Region0Window53,Region0Window54,Region0Window55,Region0Window56,Region0Window57,Region0Window58,Region0Window59,Region1Window0,Region1Window1,Region1Window2,Region1Window3,Region1Window4,Region1Window5,Region1Window6,Region1Window7,Region1Window8,Region1Window9,Region1Window10,Region1Window11,Region1Window12,Region1Window13,Region1Window14,Region1Window15,Region1Window16,Region1Window17,Region1Window18,Region1Window19,Region1Window20,Region1Window21,Region1Window22,Region1Window23,Region1Window24,Region1Window25,Region1Window26,Region1Window27,Region1Window28,Region1Window29,Region1Window30,Region1Window31,Region1Window32,Region1Window33,Region1Window34,Region1Window35,Region1Window36,Region1Window37,Region1Window38,Region1Window39,Region1Window40,Region1Window41,Region1Window42,Region1Window43,Region1Window44,Region1Window45,Region1Window46,Region1Window47,Region1Window48,Region1Window49,Region1Window50,Region1Window51,Region1Window52,Region1Window53,Region1Window54,Region1Window55,Region1Window56,Region1Window57,Region1Window58,Region1Window59
1000,6.295526E-03,4.059034E-04,6.635631E-04,6.327700E-03,1.897800E-04,9.243937E-04,1.164722E-03,1.153603E-04,2.674827E-03,3.104525E-04,1.706050E-04,2.556523E-04,3.304213E-03,2.925154E-04,6.861144E-03,1.317008E-02,1.395524E-04,5.729214E-04,5.550540E-03,4.040300E-05,1.353443E-04,1.715404E-04,3.216780E-03,0.000000E+00,2.974550E-03,2.984180E-03,2.706909E-04,3.701721E-04,3.925921E-03,6.576198E-03,3.164477E-03,2.351447E-04,2.124656E-03,4.041731E-05,1.515815E-05,7.552231E-04,1.252882E-03,9.034961E-03,1.197552E-03,2.858977E-03,7.542796E-05,1.946592E-04,1.642862E-02,4.062521E-03,2.525507E-05,5.996519E-03,2.254967E-03,8.816709E-03,4.841288E-03,4.977676E-05,9.970931E-05,1.864060E-03,8.730711E-04,5.347239E-04,1.288280E-04,4.432828E-03,8.432798E-05,1.161301E-02,4.156526E-04,1.442025E-03,3.117639E-04,2.243992E-04,0.000000E+00,3.966196E-05,5.053057E-06,5.176894E-03,4.023663E-04,5.174487E-04,6.653587E-04,3.140202E-03,9.356065E-04,7.274358E-04,1.132001E-02,8.034046E-04,1.302109E-04,4.199545E-04,1.748546E-03,2.548404E-03,2.308936E-03,2.231432E-03,4.114019E-04,5.489005E-04,1.716603E-03,1.543961E-04,5.373471E-04,3.665260E-03,1.860163E-03,4.875963E-04,1.443638E-03,2.010522E-05,1.112703E-03,1.319893E-03,5.333780E-03,1.847333E-03,4.052138E-03,2.957870E-04,9.317846E-04,1.208871E-04,3.680560E-03,1.349524E-04,3.199064E-04,2.596587E-04,1.934867E-03,7.756915E-03,6.729375E-04,2.510656E-04,2.367931E-03,1.235741E-04,1.627369E-03,4.535926E-05,2.369972E-03,2.383911E-03,2.734042E-03,4.009395E-03,9.560639E-05,5.053057E-06,5.056401E-03,6.250071E-03,2.216884E-03,8.781911E-04
2000,4.655397E-03,9.907857E-06,8.833150E-03,3.096137E-03,1.500673E-04,2.631049E-03,6.631549E-03,1.383389E-04,9.850745E-03,4.213056E-03,3.504391E-03,4.953928E-06,5.958592E-05,4.504003E-03,2.048073E-03,1.515279E-02,1.205159E-04,7.904686E-04,4.058345E-04,4.189308E-04,8.420568E-05,1.999769E-05,5.838902E-03,9.595848E-04,2.804251E-03,2.582345E-03,5.103173E-04,2.522653E-05,8.393104E-03,1.027832E-02,2.204272E-04,4.988126E-03,5.948513E-05,6.817295E-04,1.979599E-03,6.473848E-05,1.485884E-05,1.272253E-02,3.504142E-05,4.459009E-03,7.975573E-04,3.067157E-04,3.269645E-02,8.985003E-03,2.500804E-03,6.737707E-03,5.960381E-03,1.573170E-03,3.201376E-03,3.513035E-05,4.318755E-04,1.460687E-03,7.397222E-04,4.011154E-03,3.480429E-03,1.325554E-03,7.135352E-03,2.425519E-02,3.816229E-03,4.953928E-06,3.801365E-03,4.953928E-06,2.971964E-05,1.983384E-04,7.665162E-04,7.318892E-04,6.336405E-04,2.735802E-04,1.681904E-04,2.625722E-03,5.529973E-05,1.766723E-02,5.790593E-03,4.359084E-03,1.822194E-03,1.061895E-03,3.639235E-03,2.109993E-02,1.968889E-03,7.458475E-03,5.188026E-04,1.196422E-04,4.953928E-06,7.652676E-03,1.056055E-02,1.513373E-03,1.999969E-05,5.028586E-03,7.275331E-04,1.023190E-02,4.904551E-03,5.819981E-03,2.651013E-03,7.337698E-03,1.003216E-03,2.689541E-04,8.160515E-03,3.000418E-03,1.167632E-02,9.758382E-03,1.178086E-03,6.910563E-04,3.118049E-03,9.882558E-03,1.009082E-05,1.513470E-05,1.130206E-03,4.070117E-04,1.286450E-04,5.941830E-04,1.434263E-04,2.573193E-03,4.639667E-04,5.374497E-04,4.485139E-05,1.063577E-03,5.696103E-04,3.012799E-03,5.503213E-05,2.181636E-03
3000,4.776325E-03,1.031777E-03,9.035005E-03,1.998483E-02,1.346900E-04,1.620931E-02,8.196458E-04,7.434789E-03,4.656091E-03,6.298283E-03,3.340913E-03,6.796371E-04,2.446990E-04,2.828900E-03,4.913016E-03,1.335546E-02,3.844695E-04,3.201044E-04,4.018220E-03,6.997142E-05,1.650577E-03,1.793733E-04,2.389289E-02,2.538709E-04,0.000000E+00,6.041684E-04,1.203579E-04,3.651799E-04,5.986415E-05,1.790758E-02,4.585829E-04,1.189459E-03,2.189975E-04,3.008020E-04,1.594320E-04,1.249860E-04,2.651311E-04,7.012223E-03,3.411704E-03,4.610653E-03,4.397451E-03,2.846733E-03,3.339497E-02,1.844897E-02,4.722922E-04,6.352601E-04,6.403052E-03,4.741237E-04,9.228187E-04,4.522155E-05,1.491103E-05,1.858232E-03,4.970673E-06,6.420459E-03,6.614609E-04,4.389436E-04,1.795396E-02,2.365266E-02,2.302102E-04,4.514484E-03,2.277181E-03,4.247428E-03,1.542303E-02,1.104384E-04,2.011162E-05,0.000000E+00,1.949314E-03,9.594756E-04,9.940357E-06,2.352909E-03,4.246302E-03,2.556709E-02,2.656874E-03,9.627762E-03,9.269120E-03,2.092394E-03,3.502067E-05,2.632972E-02,1.976037E-03,5.028663E-06,2.089864E-03,1.442342E-02,1.759364E-03,1.569752E-02,5.021546E-03,6.137899E-03,2.716218E-03,7.726472E-03,3.281466E-03,1.534116E-02,1.394694E-02,2.364248E-02,7.609549E-03,3.420877E-03,4.435143E-04,7.866196E-04,2.297431E-04,1.598778E-04,4.784318E-04,7.570973E-03,4.003664E-03,6.003051E-03,3.196756E-03,1.737307E-02,2.740422E-03,1.818662E-03,2.836678E-04,1.950942E-04,1.005631E-05,3.507455E-05,4.748192E-04,1.573697E-03,1.736556E-04,4.398519E-03,1.817890E-03,2.215777E-02,4.020098E-05,7.408353E-04,5.489873E-03,1.987940E-02
4000,1.962254E-02,1.340630E-02,5.256011E-03,1.959199E-02,6.831834E-03,1.489949E-02,2.994572E-05,2.414821E-02,8.563948E-03,4.338075E-03,3.136438E-03,1.322224E-02,1.759529E-03,1.070422E-02,8.296209E-03,2.435745E-02,2.893106E-03,1.099394E-04,2.827094E-03,3.199034E-03,8.401867E-03,2.597075E-03,1.254119E-02,7.217850E-04,6.235625E-04,1.813368E-03,3.480854E-05,1.349885E-04,6.066476E-04,1.400148E-02,8.665017E-03,9.950248E-06,2.272447E-03,2.094005E-04,4.476770E-05,2.015795E-03,2.099277E-04,9.565262E-03,1.137156E-02,3.616880E-03,5.979052E-05,5.510167E-05,3.346911E-02,2.938211E-03,7.216299E-03,1.464757E-02,2.394410E-03,3.983215E-05,1.849840E-03,2.637275E-03,2.186774E-04,1.691668E-04,2.637455E-04,1.078429E-02,2.585053E-04,4.975619E-06,2.515588E-02,2.650037E-02,5.055797E-03,5.023611E-06,1.423951E-02,2.252652E-03,1.357401E-02,9.999230E-06,2.658016E-03,5.023611E-06,7.461691E-05,1.167493E-03,8.426753E-04,1.670537E-02,2.225310E-03,2.684281E-02,5.069263E-03,6.417350E-03,1.176869E-02,4.753677E-03,1.552740E-04,1.713537E-02,1.243256E-03,1.217217E-03,3.804762E-03,1.496898E-02,2.183606E-03,1.143040E-02,8.219403E-03,3.223505E-03,5.821008E-03,7.245481E-03,1.374385E-03,2.701321E-02,1.828965E-02,2.638774E-02,2.370077E-02,5.137141E-04,4.547595E-03,2.442803E-04,4.975619E-06,3.861662E-03,9.526330E-05,4.986445E-03,9.415568E-03,9.188757E-03,7.357137E-04,1.456934E-02,9.325620E-03,5.669822E-03,8.089069E-03,1.543846E-03,3.038033E-04,3.522421E-03,1.906925E-03,0.000000E+00,1.096940E-04,1.173449E-03,4.062350E-03,1.263972E-02,1.089383E-03,2.373328E-03,2.106911E-03,1.521950E-02
5000,1.584609E-02,1.178847E-02,4.030125E-04,2.417390E-02,4.152132E-03,1.595499E-02,6.659374E-04,1.034789E-02,3.167399E-03,1.371897E-02,6.659029E-03,5.720961E-03,5.050182E-03,1.140527E-02,1.282423E-02,1.937508E-02,5.177180E-03,8.462010E-03,6.328040E-03,2.828367E-03,9.650382E-03,0.000000E+00,7.895851E-03,3.642179E-03,6.175064E-04,1.569400E-03,8.051011E-03,1.744437E-04,1.997419E-04,1.872892E-02,6.272085E-03,0.000000E+00,2.938601E-04,3.486998E-05,1.963773E-03,2.541843E-04,1.504363E-05,4.729263E-03,1.061349E-02,8.832034E-03,5.015548E-06,3.143331E-04,2.022769E-02,3.594472E-04,4.930450E-03,1.876239E-02,4.142100E-04,3.546942E-04,7.964545E-05,1.801075E-03,3.695252E-03,3.257652E-03,5.581173E-03,9.833726E-03,1.151520E-04,0.000000E+00,2.422602E-02,4.801221E-03,1.756971E-02,1.658960E-03,4.381537E-03,1.086152E-02,1.915769E-02,2.095807E-04,1.969647E-03,2.504029E-03,7.513704E-05,5.717154E-03,2.989139E-05,2.452942E-02,5.207659E-04,3.598130E-02,9.989757E-03,9.657559E-03,1.212907E-03,1.408797E-03,5.230986E-04,2.228956E-02,6.009744E-05,1.722696E-03,4.734025E-03,1.507595E-02,1.361062E-03,3.853791E-03,1.974001E-03,1.226414E-03,4.229094E-03,1.846968E-02,4.983554E-06,4.212485E-02,8.344422E-03,2.144366E-02,1.099000E-02,1.489877E-02,9.601484E-04,1.591464E-03,3.680573E-03,2.529372E-03,5.137817E-03,1.897421E-04,1.245706E-04,5.868131E-04,3.948456E-04,1.351040E-02,2.907970E-03,3.133962E-03,2.843987E-03,1.531097E-03,1.892976E-04,1.296800E-04,1.273018E-03,2.886930E-04,1.158100E-03,2.285391E-03,1.141263E-03,1.978016E-02,1.847259E-03,8.471585E-05,1.611301E-02,1.263542E-02
6000,1.823655E-02,8.899293E-03,9.125049E-05,3.395126E-02,4.563769E-04,9.488024E-03,9.071078E-03,5.037909E-03,8.683880E-03,1.708648E-02,5.494626E-03,7.293743E-03,6.456996E-03,1.381772E-02,1.239202E-02,2.218813E-02,8.718352E-03,7.719502E-03,6.331371E-03,1.608534E-03,1.152372E-02,1.165868E-03,8.039901E-04,3.359465E-03,2.744841E-03,1.108499E-04,1.050494E-02,1.038093E-02,9.565395E-03,1.494413E-02,6.821148E-03,2.755258E-03,9.822380E-04,1.500075E-04,3.236658E-04,1.068535E-04,1.804000E-03,9.329060E-04,2.311537E-02,1.874555E-02,2.385952E-04,1.472658E-05,6.468791E-03,4.441942E-03,1.646379E-02,2.675032E-02,7.870661E-03,2.191192E-03,2.021041E-03,5.642476E-03,5.582878E-05,2.259605E-03,1.364179E-02,3.446754E-03,9.942862E-05,6.848156E-03,2.449236E-02,4.909180E-06,2.647789E-02,1.393375E-02,1.131532E-02,1.521551E-03,3.848568E-02,4.376916E-03,5.363939E-03,1.119665E-04,6.416425E-05,1.013770E-02,4.199903E-03,3.685793E-02,5.944618E-03,3.326982E-02,1.037529E-02,9.716229E-03,4.280734E-03,2.600086E-04,4.014132E-04,3.878920E-03,3.810443E-04,2.224647E-03,3.354654E-03,1.464768E-02,2.235264E-03,8.955295E-03,6.463146E-03,2.597938E-04,5.173354E-03,1.162205E-02,8.853949E-04,4.731553E-02,1.514897E-04,2.087699E-02,7.429419E-03,2.998575E-02,1.032960E-04,2.481304E-02,9.132876E-03,7.685860E-04,3.545467E-03,2.550557E-03,8.382009E-04,2.670039E-04,1.248798E-02,1.265464E-02,5.787745E-04,3.209622E-03,1.897210E-03,2.036660E-05,7.923890E-03,3.374774E-04,2.390777E-03,6.850217E-04,1.468386E-04,7.361082E-03,1.383920E-03,1.765434E-02,2.263789E-03,9.844648E-05,1.474254E-02,8.104207E-03
7000,1.734015E-02,7.223913E-04,1.177589E-03,1.036425E-02,4.597771E-04,2.232404E-02,1.600970E-02,1.498629E-02,9.266567E-04,9.583607E-03,5.103156E-03,1.505470E-05,2.041898E-02,2.050854E-02,9.330951E-04,1.574586E-02,1.128909E-02,7.115926E-03,1.994534E-02,5.283490E-03,9.589164E-03,8.887604E-04,8.514027E-05,6.100707E-03,5.018569E-06,5.517503E-05,4.337175E-03,8.809367E-03,6.860651E-04,1.650382E-02,4.788770E-03,2.292010E-04,4.286775E-04,7.335830E-03,3.009630E-05,3.994866E-05,1.044941E-04,0.000000E+00,2.431566E-02,2.577822E-02,1.201372E-04,2.991847E-05,1.234529E-02,5.511708E-03,6.075854E-03,2.408391E-02,2.437225E-03,4.980576E-06,4.267184E-04,5.849731E-03,2.844007E-03,1.279790E-02,6.748260E-03,2.059217E-02,1.140457E-02,9.433398E-03,2.499139E-02,9.542250E-04,2.030630E-02,4.104285E-03,1.191506E-02,2.498237E-04,7.676801E-03,8.393035E-04,3.873791E-03,4.533334E-04,1.452167E-04,1.520598E-02,1.318241E-02,5.482718E-02,1.505268E-05,2.980898E-02,9.945830E-03,9.133461E-04,7.298984E-04,1.136167E-03,3.507687E-05,1.480903E-02,2.808718E-03,2.003326E-05,8.085932E-03,1.695141E-02,7.952562E-03,1.796953E-04,7.646967E-03,4.224557E-03,6.947355E-03,8.193642E-03,8.110846E-04,5.088280E-02,0.000000E+00,2.302534E-02,6.850690E-03,5.035421E-02,6.226959E-04,1.897618E-02,1.100722E-04,6.516428E-04,1.378115E-03,1.706579E-02,5.380958E-03,8.634694E-03,4.220850E-03,1.067809E-02,4.987833E-04,3.168124E-03,7.373597E-03,2.357646E-03,7.340028E-03,4.085061E-04,1.006470E-03,8.688681E-04,7.013975E-04,1.600955E-02,1.971435E-03,3.880509E-03,3.092675E-03,2.286483E-03,1.443989E-02,4.295732E-04
8000,1.742825E-02,0.000000E+00,7.703526E-03,2.798745E-02,6.302609E-04,1.765927E-02,1.017500E-02,9.420378E-03,8.349161E-04,9.597548E-04,2.224441E-03,1.429894E-03,4.447582E-03,1.259290E-02,1.104709E-04,4.687727E-03,1.775777E-02,1.521165E-02,2.309679E-02,8.346561E-03,8.764846E-03,2.986304E-03,9.296842E-04,2.743037E-02,1.278810E-03,3.664943E-03,3.358754E-03,7.658322E-03,2.648453E-04,1.821100E-02,7.956078E-03,6.162895E-03,9.928658E-05,3.404465E-03,1.011310E-02,1.603575E-03,3.391085E-03,6.280738E-04,2.587863E-02,1.623446E-02,3.487356E-04,4.967277E-04,1.108321E-02,2.550504E-03,2.994410E-04,2.526112E-02,7.197075E-04,6.554221E-03,5.540549E-05,2.803634E-03,1.491783E-05,9.980178E-03,1.617143E-02,1.778217E-02,1.644860E-02,1.602453E-02,2.150263E-02,1.853484E-04,2.525297E-02,2.944866E-03,1.992428E-02,2.133964E-03,1.410017E-03,1.849970E-04,9.713835E-03,2.748982E-03,5.665005E-04,1.553787E-02,1.755060E-03,4.827678E-02,2.844695E-03,2.253344E-02,1.134774E-02,1.561367E-03,1.032198E-03,6.420267E-05,4.474768E-05,1.233438E-02,1.111430E-04,7.255938E-04,1.118164E-03,2.862386E-02,8.753605E-03,1.795110E-03,4.897781E-03,1.604708E-02,5.448278E-03,0.000000E+00,3.290989E-03,4.566054E-02,8.702637E-03,1.110596E-02,1.489985E-02,4.827286E-02,7.129484E-04,4.269744E-02,3.569448E-03,1.457891E-03,3.430118E-03,1.988040E-02,6.353859E-03,2.326404E-03,5.128819E-03,1.363270E-03,1.262973E-03,3.069221E-04,1.873227E-02,7.242967E-04,3.154252E-03,2.533228E-04,5.787258E-03,1.310646E-03,4.915937E-06,2.259361E-02,2.541096E-03,3.493189E-04,2.588838E-04,1.546253E-03,3.347820E-02,1.640315E-04
9000,2.972278E-02,7.983416E-03,1.354988E-02,2.478623E-02,9.943323E-06,3.007521E-02,3.627197E-03,1.107008E-02,6.493754E-05,7.942792E-05,1.362507E-03,3.240876E-03,2.512815E-05,5.291187E-03,2.281967E-03,1.650193E-04,1.896901E-02,1.897609E-02,2.308470E-02,1.367951E-02,1.456556E-02,1.195018E-04,6.610246E-04,3.273544E-02,8.653362E-04,4.979990E-05,1.033899E-02,3.383598E-03,2.229037E-03,1.604715E-02,7.944451E-03,6.082395E-04,1.497097E-05,5.027652E-06,1.858256E-02,3.185190E-03,5.514383E-03,3.287811E-04,2.971948E-02,2.485237E-05,3.725277E-03,6.016539E-04,1.021898E-02,8.016121E-04,2.245252E-03,2.036223E-02,7.521249E-05,1.016708E-03,3.188407E-03,5.684420E-04,5.918836E-04,1.165905E-03,2.081204E-02,2.116740E-02,1.874639E-02,1.601943E-02,1.960361E-02,4.956275E-03,2.568235E-02,5.027652E-06,2.228887E-02,6.938242E-03,1.196517E-03,4.308810E-04,6.460094E-05,1.085044E-03,3.542978E-03,1.085500E-02,3.344928E-03,4.966984E-02,4.578585E-03,3.069020E-02,1.664943E-02,1.350381E-02,4.971661E-06,2.812096E-03,1.000275E-04,3.130941E-03,4.415000E-03,1.745635E-04,8.404484E-03,2.663368E-02,5.783781E-03,2.299303E-02,4.481790E-04,1.284679E-02,2.161336E-03,8.011104E-05,4.109313E-03,3.135300E-02,1.875246E-02,1.874704E-02,1.360468E-02,4.354214E-02,6.201281E-03,3.304421E-02,1.824372E-03,9.942334E-06,9.901735E-03,1.292518E-02,3.069346E-04,6.130341E-04,3.690942E-04,7.380628E-04,4.998654E-05,4.164923E-03,7.400612E-03,1.930508E-03,0.000000E+00,8.211415E-04,4.669661E-03,1.135090E-03,1.141042E-03,2.088428E-02,1.390637E-04,2.508126E-05,1.215283E-03,7.239452E-03,4.168696E-02,5.500716E-03
10000,2.989034E-02,2.658848E-03,7.808232E-03,2.134358E-02,5.538552E-05,2.487534E-02,4.442686E-05,9.804516E-04,1.487537E-03,1.099541E-03,1.664768E-03,3.768436E-03,1.964286E-03,2.251411E-03,1.226029E-03,1.327237E-03,2.570345E-02,1.711689E-02,1.757346E-02,1.279490E-02,7.164856E-03,8.819037E-03,4.720479E-03,3.230017E-02,7.547273E-05,1.772325E-03,8.957980E-03,4.055029E-04,0.000000E+00,2.089755E-02,5.458110E-03,2.011780E-05,5.692502E-03,3.963690E-05,2.254943E-02,1.920177E-03,5.312693E-03,4.250369E-03,3.134469E-02,3.624802E-04,1.916971E-02,1.596467E-04,7.486944E-03,3.864122E-04,1.213204E-03,1.958622E-02,1.147264E-04,6.549637E-03,2.221332E-04,5.305469E-04,5.949332E-05,1.517758E-05,1.470904E-02,1.867170E-02,2.143647E-02,2.767952E-02,2.552619E-02,4.936708E-05,2.163144E-02,8.450907E-05,2.978067E-02,6.315527E-03,4.144210E-04,3.035105E-05,2.640162E-04,1.218972E-02,1.385302E-02,2.100319E-02,6.571520E-05,4.198517E-02,2.724668E-03,3.470261E-02,3.687086E-03,3.001727E-02,3.152951E-03,5.112493E-03,4.011053E-05,4.940223E-06,1.512993E-04,1.101666E-04,4.280078E-03,3.565542E-02,1.018532E-02,2.774425E-02,2.656619E-04,3.287067E-03,4.047251E-05,1.654523E-03,1.163174E-04,3.948482E-02,8.454300E-03,1.127274E-02,1.885832E-02,3.717447E-02,3.528323E-03,2.577152E-02,1.011941E-05,1.012043E-05,6.900456E-03,2.911154E-02,8.390473E-04,1.027571E-02,6.642118E-03,6.057399E-03,3.011726E-05,7.164069E-03,9.182415E-04,3.110064E-03,1.789433E-03,3.982088E-03,1.563463E-02,3.023106E-05,1.306572E-02,2.496198E-02,2.893609E-03,1.102155E-02,3.428513E-04,1.160398E-02,5.580546E-02,2.975244E-02
