Time,Region0Window0,Region0Window1,Region0Window2,Region0Window3,Region0Window4,Region0Window5,Region0Window6,Region0Window7,Region0Window8,Region0Window9,Region0Window10,Region0Window11,Region0Window12,Region0Window13,Region0Window14,Region0Window15,Region0Window16,Region0Window17,Region0Window18,Region0Window19,Region0Window20,Region0Window21,Region0Window22,Region0Window23,Region0Window24,Region0Window25,Region0Window26,Region0Window27,Region0Window28,Region0Window29,Region0Window30,Region0Window31,Region0Window32,Region0Window33,Region0Window34,Region0Window35,Region0Window36,Region0Window37,Region0Window38,Region0Window39,Region0Window40,Region0Window41,Region0Window42,Region0Window43,Region0Window44,Region0Window45,Region0Window46,Region0Window47,Region0Window48,Region0Window49,Region0Window50,Region0Window51,Region0Window52,Region0Window53,Region0Window54,Region0Window55,Region0Window56,Region0Window57,Region0Window58,Region0Window59,Region1Window0,Region1Window1,Region1Window2,Region1Window3,Region1Window4,Region1Window5,Region1Window6,Region1Window7,Region1Window8,Region1Window9,Region1Window10,Region1Window11,Region1Window12,Region1Window13,Region1Window14,Region1Window15,Region1Window16,Region1Window17,Region1Window18,Region1Window19,Region1Window20,Region1Window21,Region1Window22,Region1Window23,Region1Window24,Region1Window25,Region1Window26,Region1Window27,Region1Window28,Region1Window29,Region1Window30,Region1Window31,Region1Window32,Region1Window33,Region1Window34,Region1Window35,Region1Window36,Region1Window37,Region1Window38,Region1Window39,Region1Window40,Region1Window41,Region1Window42,Region1Window43,Region1Window44,Region1Window45,Region1Window46,Region1Window47,Region1Window48,Region1Window49,Region1Window50,Region1Window51,Region1Window52,Region1Window53,Region1Window54,Region1Window55,Region1Window56,Region1Window57,Region1Window58,Region1Window59
1000,1.872757E-04,4.801815E-04,5.512771E-04,2.172937E-04,3.458898E-04,1.147819E-03,1.183964E-04,2.376749E-04,1.490706E-04,2.075468E-04,2.772593E-04,6.974858E-04,2.196190E-04,5.987966E-04,2.537323E-05,2.366379E-04,1.440384E-04,2.092872E-05,3.435069E-04,3.192958E-04,4.148051E-04,8.268230E-04,1.742118E-03,NA,9.598971E-05,3.041691E-06,8.123169E-04,3.267416E-04,1.128297E-04,4.203027E-04,6.756632E-06,2.574941E-04,1.199548E-03,1.404655E-04,8.512602E-05,5.548826E-05,8.539791E-04,1.267168E-04,3.355282E-04,1.099903E-03,3.836099E-04,4.866502E-04,8.332850E-05,4.180987E-04,2.554206E-04,1.361410E-04,1.873159E-04,6.744907E-04,4.454281E-03,1.683706E-04,8.955662E-05,3.071470E-04,1.175367E-03,1.960312E-04,3.251550E-04,1.494497E-04,4.150064E-04,2.439012E-04,1.010308E-03,4.400833E-04,2.174191E-03,7.517792E-04,NA,2.187970E-04,5.107391E-05,1.661544E-04,6.842662E-04,4.292527E-06,1.168854E-04,1.087039E-03,1.878664E-03,1.009134E-03,1.855980E-05,3.692547E-04,4.605267E-04,5.676860E-04,7.034276E-04,3.834266E-06,3.771012E-05,7.157838E-04,9.949363E-04,1.881913E-04,2.441925E-05,7.190594E-05,1.232207E-05,3.741340E-04,5.557846E-04,5.023186E-07,1.407522E-04,7.608268E-05,1.554906E-04,1.215148E-03,7.636469E-05,1.478361E-03,2.988421E-04,5.246846E-04,1.133605E-03,3.355351E-04,3.649942E-05,2.130885E-05,1.089234E-04,3.667896E-04,1.589970E-04,1.253934E-03,1.176565E-04,3.515779E-04,7.229159E-05,7.999517E-04,5.887166E-04,1.870604E-04,9.598654E-05,1.851841E-04,1.565313E-04,2.406461E-04,3.547171E-04,5.107391E-05,2.272402E-03,8.755278E-04,7.327994E-04,6.179436E-04
2000,5.880479E-04,4.909084E-05,1.309949E-04,3.918447E-04,2.716213E-04,1.136340E-03,7.173964E-04,1.376402E-03,4.601422E-04,9.298006E-05,1.022485E-03,4.909084E-05,4.262308E-04,2.592633E-04,8.898577E-06,8.398789E-04,5.766735E-04,8.423540E-06,1.160150E-03,3.656220E-05,6.560206E-04,1.000269E-04,5.473390E-04,2.078109E-07,3.293726E-05,6.381507E-04,6.953020E-04,1.120551E-04,1.835208E-05,5.918247E-04,1.027330E-03,9.870451E-04,4.994725E-04,1.770619E-04,3.031702E-05,2.846999E-04,1.472873E-04,6.577914E-04,1.078297E-04,5.323472E-04,4.927584E-04,1.388625E-03,3.351119E-04,2.259146E-05,9.233750E-05,8.086538E-04,2.950382E-04,8.883067E-04,4.505292E-04,3.745830E-05,6.177076E-04,7.757354E-04,6.635797E-04,2.843791E-04,1.354707E-04,9.164365E-06,1.375689E-04,1.567688E-04,1.042762E-03,4.909084E-05,3.150962E-04,4.909084E-05,1.145529E-04,5.718598E-04,7.376039E-04,2.674089E-03,6.454440E-04,1.311925E-04,1.304078E-03,7.359883E-04,1.723752E-04,4.580528E-04,4.522896E-04,6.987307E-04,1.126923E-04,1.257786E-03,5.061329E-06,1.366633E-04,8.340050E-04,5.404796E-05,1.728100E-03,1.080368E-04,4.909084E-05,9.383336E-05,1.846237E-03,4.084697E-05,5.001097E-05,2.288844E-04,1.926818E-04,2.879414E-04,1.863376E-04,7.580311E-04,1.878031E-07,2.733448E-05,3.155241E-04,9.402556E-05,8.754682E-05,2.105085E-03,1.610020E-03,6.726457E-04,1.450589E-05,1.798061E-04,9.344967E-04,3.592043E-04,1.018673E-04,1.528085E-04,3.374309E-04,5.513150E-04,6.536881E-04,7.133156E-04,8.691254E-04,1.728585E-04,5.392001E-04,4.490320E-04,9.336845E-05,1.594808E-04,3.135901E-04,5.361864E-04,1.684896E-04,1.959421E-04
3000,1.594766E-04,1.053558E-04,8.390867E-07,5.405441E-05,5.097143E-04,1.026585E-04,5.665753E-05,8.895212E-05,3.417047E-05,5.234296E-04,1.402466E-04,3.869531E-04,5.684628E-04,7.976837E-05,5.106140E-05,9.035304E-06,1.646471E-04,1.334975E-04,1.942283E-04,2.209952E-04,1.731356E-04,6.636351E-04,7.686585E-05,6.653258E-04,NA,3.952063E-04,4.091887E-04,5.894378E-04,1.572184E-04,7.397032E-04,6.142538E-04,5.966426E-04,3.455526E-04,3.638100E-04,4.231336E-04,5.301009E-05,1.687471E-03,7.407188E-04,5.924455E-04,1.097751E-06,1.057489E-03,6.272986E-04,5.647131E-04,2.552883E-03,1.571969E-04,3.656238E-04,1.981755E-03,8.336984E-04,5.868656E-05,4.554554E-04,8.237911E-05,1.492610E-04,4.942582E-05,2.179188E-03,1.135775E-04,8.480281E-04,1.266136E-03,4.488326E-04,8.831005E-04,1.708880E-04,3.920613E-05,1.460180E-03,7.292584E-04,9.251416E-04,1.264743E-04,NA,2.752950E-04,3.363942E-04,9.885657E-05,2.079600E-03,1.317552E-04,1.604941E-03,1.085894E-03,7.026333E-04,2.053248E-04,1.063834E-04,7.236761E-06,6.026975E-05,2.099307E-04,5.058591E-05,1.127405E-04,2.578647E-03,4.641254E-03,5.751959E-04,4.386908E-04,9.060332E-04,6.599751E-05,2.778964E-04,2.379195E-03,4.386185E-05,1.428156E-03,3.852206E-04,9.702922E-04,5.582553E-05,2.068859E-04,9.278799E-04,1.994862E-04,1.740606E-05,7.780455E-04,5.380640E-04,1.162272E-04,3.510899E-04,6.802091E-04,1.527458E-03,3.408807E-04,1.158877E-03,3.071350E-04,1.040399E-03,1.011769E-04,1.948135E-04,6.176445E-04,5.377951E-04,1.119599E-03,1.847563E-03,7.697639E-04,2.826318E-04,4.048290E-04,1.855032E-04,1.652108E-03,4.166847E-05
4000,2.344282E-03,1.990438E-04,2.018445E-04,2.589944E-04,1.291078E-04,7.715569E-04,1.619554E-05,1.677583E-04,2.533673E-04,2.681660E-04,8.012345E-04,1.758398E-04,1.198107E-03,3.198543E-06,1.507577E-03,3.439599E-05,3.262991E-04,2.505304E-04,9.197330E-04,5.289075E-04,2.039527E-04,1.162927E-03,4.954684E-04,4.862852E-04,1.491138E-04,2.025938E-04,3.467774E-04,2.466395E-04,1.731864E-04,7.759479E-04,1.165320E-03,9.905449E-05,1.928465E-03,2.486510E-04,1.926241E-04,7.496720E-05,3.338361E-04,4.204558E-04,4.467131E-04,9.170306E-05,1.571655E-04,4.184677E-05,7.946158E-04,7.027593E-08,3.369866E-03,1.765373E-03,4.769580E-06,2.222232E-04,5.853703E-05,2.310273E-05,9.274806E-04,6.036296E-04,3.862958E-04,8.349974E-05,6.990093E-04,4.952477E-05,6.899722E-05,3.024370E-04,3.629699E-05,5.048484E-05,8.489778E-05,5.710499E-04,1.576689E-04,5.000480E-05,1.751505E-04,5.048484E-05,4.856204E-04,4.960723E-04,1.939053E-04,9.617331E-08,5.975519E-04,9.051870E-04,5.926613E-05,9.397639E-04,1.204982E-04,1.519895E-04,1.281076E-03,2.601314E-03,1.600039E-04,1.258734E-04,8.599897E-04,1.095130E-05,2.101261E-04,8.600622E-04,2.808940E-03,2.461590E-04,5.555985E-05,4.167971E-04,4.012767E-04,5.693937E-04,1.943483E-03,1.292332E-04,2.721193E-06,1.517424E-04,2.188728E-04,2.322408E-05,4.952477E-05,2.835024E-04,7.684553E-04,6.869011E-04,5.323787E-06,1.015641E-03,1.621043E-03,1.400308E-04,1.920908E-04,5.349903E-04,2.156659E-04,3.960907E-04,4.672962E-04,1.115808E-04,1.020859E-04,NA,2.934281E-04,5.028135E-05,1.080139E-04,1.362278E-04,2.437587E-04,1.055169E-03,2.564128E-03,4.990518E-04
5000,8.474150E-04,1.033234E-03,1.215242E-03,2.083543E-05,1.300474E-04,3.263736E-04,2.834624E-04,5.423631E-04,6.996700E-05,2.511189E-04,5.264130E-05,7.715023E-04,5.530285E-04,9.792203E-05,1.793650E-04,8.639636E-05,1.545294E-03,6.995283E-05,3.326565E-04,6.574804E-05,7.685967E-04,NA,2.266316E-04,5.610673E-04,8.876917E-04,8.037890E-04,1.026272E-04,4.607091E-04,3.506233E-04,1.923124E-03,5.769189E-04,NA,3.821256E-04,2.626691E-04,4.878247E-05,4.834734E-04,1.509857E-04,5.764317E-04,5.115547E-04,5.401410E-04,5.032354E-05,1.007764E-03,8.295965E-05,1.668737E-03,2.876685E-03,2.172153E-03,2.105275E-03,5.393089E-04,6.214011E-04,4.701150E-05,1.574844E-03,4.589471E-04,1.251678E-03,9.619025E-06,4.490359E-04,NA,4.098140E-04,7.437307E-05,2.350345E-04,8.114303E-04,7.292228E-04,9.459017E-04,5.734836E-04,7.977822E-05,1.370905E-06,3.181381E-06,2.649232E-04,8.035202E-04,2.153311E-04,3.724988E-04,1.673383E-03,5.031257E-05,1.047647E-04,1.954644E-04,2.152067E-04,7.321524E-04,6.569475E-05,7.924252E-06,1.431657E-04,2.211557E-04,4.492130E-04,6.427213E-05,6.732677E-04,1.201711E-08,4.611289E-04,7.424325E-04,3.750851E-05,6.981023E-05,4.968350E-05,4.510582E-05,1.206671E-05,7.634778E-05,3.734732E-04,4.475203E-04,8.341662E-04,2.947814E-04,1.952579E-04,2.818651E-04,3.259941E-05,6.810403E-05,4.351277E-04,2.977495E-04,6.328497E-04,1.152163E-04,5.392097E-04,1.184686E-03,4.260533E-04,9.870179E-07,5.699649E-04,2.668514E-04,5.791042E-05,4.114284E-04,8.676894E-05,3.853504E-03,1.235758E-03,1.219835E-03,4.499479E-04,3.826625E-04,3.314566E-04,1.452684E-04
6000,4.696216E-06,8.146158E-04,3.801433E-04,3.477304E-04,4.460038E-04,1.380253E-03,2.842283E-04,4.226618E-04,5.220106E-04,3.803864E-04,1.704267E-04,7.402755E-04,3.912050E-04,2.870665E-05,6.010636E-04,6.779743E-04,1.747866E-04,7.528638E-04,5.809586E-04,9.310978E-05,6.213945E-04,3.703932E-04,5.727837E-04,5.549931E-05,1.180895E-03,4.893753E-04,2.119177E-04,9.620351E-05,1.096650E-03,8.066704E-04,2.430353E-04,3.339673E-06,2.185142E-04,1.087449E-05,4.289291E-05,5.462047E-04,3.176480E-04,1.012080E-04,1.799545E-04,5.997477E-04,7.012785E-05,8.032877E-05,8.240330E-04,5.516189E-04,3.798701E-04,1.353312E-03,4.758205E-04,5.369304E-05,1.141962E-04,8.464203E-05,1.556558E-04,1.868054E-04,7.697033E-04,1.512913E-04,4.523537E-05,1.442007E-04,1.414709E-03,4.819565E-05,1.368800E-04,3.928607E-05,3.348282E-05,3.925799E-04,5.925279E-04,1.092367E-03,5.580120E-04,4.340409E-04,1.729076E-04,1.094713E-04,1.593842E-04,3.317464E-04,1.541204E-04,1.050434E-04,3.541689E-05,4.089884E-04,4.567328E-04,9.916616E-05,7.475628E-04,7.668718E-04,1.032294E-03,5.078903E-04,6.482239E-04,1.420723E-03,9.780349E-04,1.996043E-04,2.072483E-04,3.493394E-05,1.680403E-03,3.680703E-04,8.163425E-05,1.066514E-03,3.456581E-04,3.488361E-05,2.249739E-03,1.505142E-03,7.436391E-04,1.122050E-04,8.576089E-04,7.008874E-04,2.160952E-04,5.750404E-04,3.581283E-04,2.012167E-04,4.992010E-04,4.589663E-04,1.763310E-04,2.475271E-07,6.833619E-04,2.075395E-04,1.538359E-04,5.271661E-04,1.527554E-03,4.588168E-04,1.129311E-03,9.606619E-04,4.203234E-03,9.199238E-05,1.682588E-03,4.245521E-04,1.402965E-04,6.215328E-05
7000,3.003896E-04,9.873070E-04,2.601994E-04,2.677287E-04,3.588722E-04,1.038207E-03,4.182346E-03,8.086591E-04,8.510656E-05,2.060798E-05,8.719398E-04,8.397608E-05,3.415461E-04,2.250700E-04,3.090323E-04,2.907601E-03,1.774109E-04,2.412120E-04,9.515768E-05,8.830920E-04,1.205964E-03,5.480103E-05,4.117084E-04,4.322995E-04,5.038397E-05,3.161282E-04,1.820709E-04,4.882759E-04,4.215349E-06,1.986962E-04,5.808777E-04,3.186259E-04,1.100530E-03,1.266433E-03,3.023794E-04,1.114865E-04,6.975892E-04,NA,1.308514E-03,8.677848E-04,6.110728E-04,4.937695E-05,1.974552E-03,6.312078E-05,4.145304E-04,2.153595E-05,3.996701E-04,4.962392E-05,2.309917E-03,1.374794E-04,4.593626E-04,4.136991E-06,1.055037E-03,1.519807E-05,5.789199E-04,8.142711E-07,6.176126E-04,4.084161E-04,8.506300E-05,1.229648E-04,8.684907E-04,3.785451E-05,4.215106E-05,1.260415E-04,3.793877E-04,1.026944E-04,5.051501E-04,4.142140E-04,8.237101E-04,3.911704E-04,1.511670E-04,4.232451E-04,7.746791E-04,2.080875E-04,9.108881E-04,2.282253E-03,2.662637E-04,4.736363E-04,3.799491E-04,1.257793E-04,4.373412E-04,1.466876E-04,8.453628E-04,6.207856E-05,2.294717E-04,3.261440E-04,1.033422E-03,8.924396E-05,4.994195E-04,2.053598E-04,NA,1.409828E-04,1.341802E-04,2.635989E-04,1.316565E-03,3.265724E-04,3.157150E-04,5.649452E-05,2.339358E-04,7.124059E-04,2.120214E-03,2.015687E-03,6.870454E-04,6.204760E-04,8.944070E-04,2.678810E-04,8.013367E-04,8.992130E-04,6.614877E-05,2.186664E-04,1.278250E-03,1.280899E-03,5.891930E-04,1.554527E-05,1.046865E-03,3.689124E-06,6.312215E-04,1.073112E-05,2.129675E-05,8.947635E-04
8000,1.866637E-03,NA,1.423074E-03,5.195998E-05,1.101378E-03,7.001506E-04,3.274786E-04,2.435860E-03,3.080595E-04,3.538088E-04,3.736099E-04,6.252413E-04,6.450747E-04,1.722309E-03,1.048779E-04,1.938642E-04,1.485827E-03,2.428948E-05,2.307782E-04,8.912368E-06,9.353665E-04,2.985217E-04,5.986256E-05,1.415461E-04,2.140693E-04,8.083671E-05,3.244024E-05,1.167782E-03,1.950031E-04,4.642553E-06,2.230528E-04,1.087547E-04,7.063000E-05,2.955633E-03,4.419643E-04,1.951250E-04,3.083113E-04,2.807646E-04,1.784436E-04,7.499992E-04,2.145905E-03,5.376209E-04,1.008532E-05,5.302811E-04,1.891930E-03,2.867629E-04,2.932749E-03,4.178622E-04,1.775655E-04,1.134249E-03,1.613009E-05,7.160424E-04,3.905065E-04,7.915447E-05,2.420224E-05,1.876044E-05,5.359935E-05,4.097726E-05,3.100827E-04,1.112436E-04,1.293929E-04,5.764499E-04,1.748386E-03,2.020772E-05,2.619749E-04,4.499230E-04,1.421076E-03,5.254436E-04,4.005512E-03,8.411807E-04,1.269368E-06,4.626943E-05,8.001757E-05,6.058413E-05,3.985381E-04,3.915495E-04,1.139133E-04,1.469737E-03,3.597583E-04,1.490819E-04,1.688248E-03,3.804746E-04,3.920362E-04,3.302637E-04,6.383722E-05,1.370996E-05,4.857808E-04,NA,5.370388E-05,1.958167E-03,8.812475E-05,1.022783E-05,2.051583E-04,7.740857E-04,6.355754E-04,4.536770E-04,3.902898E-05,1.887149E-03,2.417373E-03,1.627098E-04,7.700862E-04,1.659983E-04,4.652513E-03,1.227445E-04,9.631478E-05,1.189885E-03,6.639204E-04,1.226797E-03,1.473309E-03,1.993236E-04,1.031124E-03,2.246551E-03,4.833083E-05,1.802329E-04,8.784741E-04,2.061763E-04,4.425306E-05,2.080230E-05,6.341025E-04,6.946234E-05
9000,1.598410E-04,7.202825E-04,4.211378E-03,2.082181E-04,4.944559E-05,1.889440E-04,9.172773E-04,7.342882E-04,3.822818E-06,7.917233E-04,6.105535E-04,1.574153E-03,2.528790E-04,4.327746E-04,2.444598E-04,2.969668E-04,1.787568E-04,1.968399E-03,1.122440E-04,5.531952E-05,3.897596E-05,2.416397E-04,8.259447E-05,2.332229E-04,4.932068E-04,3.367757E-04,7.989190E-04,5.218961E-04,2.786546E-04,5.552468E-04,1.500268E-03,4.957349E-04,4.981895E-05,5.056568E-05,5.334175E-04,4.208700E-05,2.441065E-04,1.708655E-05,4.152503E-04,1.681352E-04,2.255105E-04,3.323099E-05,1.743272E-03,6.594271E-04,5.098808E-04,1.455347E-04,2.791880E-04,1.240159E-04,5.980750E-04,2.582444E-04,7.466344E-04,2.237605E-04,1.038596E-04,9.310724E-06,7.669515E-04,1.248927E-03,2.660837E-05,3.068441E-04,8.131865E-04,5.056568E-05,1.962139E-04,3.430962E-04,2.338984E-04,2.988934E-03,2.853311E-04,9.648223E-04,1.614995E-04,8.033298E-04,1.165466E-03,1.673601E-04,5.881934E-05,6.425592E-04,1.955892E-04,8.507996E-05,4.944559E-05,8.494627E-04,3.183961E-04,7.250243E-06,2.032967E-04,6.232026E-04,1.323362E-04,3.264742E-04,8.329809E-04,2.107484E-04,5.613647E-04,9.846605E-04,5.318231E-04,1.217886E-04,1.658191E-04,1.155563E-03,1.581964E-04,7.203488E-04,1.424216E-03,6.186189E-05,2.199396E-04,1.637222E-04,1.282936E-03,9.889613E-05,6.705982E-05,1.998000E-04,2.158381E-03,2.063292E-03,2.826409E-04,2.591994E-04,3.024158E-05,2.249779E-04,8.972038E-04,3.364806E-04,NA,7.138582E-05,4.879620E-04,5.761258E-05,3.317942E-04,2.109408E-04,6.884943E-04,7.056935E-05,1.440378E-05,6.871893E-05,1.066947E-04,5.550048E-05
10000,7.726712E-04,2.345110E-04,1.619488E-03,6.525442E-04,3.043224E-04,7.970686E-04,4.395258E-04,4.884757E-06,1.065734E-04,5.075422E-04,7.362103E-05,5.385585E-04,1.147759E-04,6.212136E-05,1.556070E-04,2.671488E-04,2.855125E-04,1.341695E-04,7.494016E-05,1.300784E-03,1.146935E-04,9.012395E-05,1.333223E-04,8.118989E-05,2.811593E-04,3.769892E-04,1.963589E-03,4.642902E-04,NA,8.755334E-04,6.919219E-05,1.274523E-04,9.923480E-05,8.514377E-05,5.544050E-04,2.740948E-04,1.930398E-04,8.714252E-04,2.341515E-03,1.120221E-03,1.099039E-04,4.073033E-04,2.752396E-03,1.818426E-03,2.742314E-04,7.909029E-05,3.660968E-04,4.978827E-04,1.225960E-03,2.279620E-03,2.604390E-04,1.536668E-04,4.421122E-05,4.916865E-04,3.377599E-04,2.488149E-04,3.747019E-05,4.004409E-04,5.100421E-04,1.359752E-04,3.659448E-04,7.872506E-04,1.976933E-04,2.219779E-04,4.497648E-05,6.381216E-05,5.341283E-05,1.523243E-04,5.715582E-04,1.879455E-04,7.299903E-04,1.557808E-03,2.924609E-04,3.164712E-04,1.753884E-04,3.453176E-04,6.557493E-05,4.881667E-05,1.343502E-03,3.738190E-05,6.403980E-05,3.319255E-04,1.338080E-04,4.807161E-04,1.026065E-04,4.558591E-04,1.664744E-04,8.607443E-04,3.452580E-04,1.064276E-03,3.902261E-05,6.678124E-04,1.767280E-04,6.258125E-04,1.651900E-04,1.333121E-05,1.024394E-04,5.121714E-05,5.709003E-04,4.743702E-05,2.364932E-04,4.474605E-03,9.769221E-05,6.312588E-04,1.179142E-04,5.282124E-05,8.500097E-04,1.008262E-04,4.288760E-04,1.219343E-03,1.199806E-03,2.215778E-04,8.369542E-05,1.895825E-05,4.190568E-04,8.355271E-04,2.749414E-04,3.575764E-04,4.900456E-04,5.724562E-04
